match_id,cmp_id,homeTeamId,awayTeamId,startDate,courtId,referee_id,round,isDraw,last_match,is_bye,is_forfeited,is_cancel,homeTeamKits,awayTeamKits,homeTeamName,awayTeamName,total_goals,goal_difference,home_win,match_year,match_month,match_day,match_weekday,home_team_goals,away_team_goals,home_team_points,away_team_points,home_result,away_result,home_win_ratio,away_win_ratio,home_avg_goals_scored,away_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_conceded,home_recent_form,away_recent_form,home_elo,away_elo,h2h_home_wins,h2h_away_wins,h2h_matches,home_last5_avg_goals,away_last5_avg_goals
123999,527,322,17,7/21/2023,11,1,1,0,0,0,0,0,0,0,Metropolitan FC,Fitzroy FC,11,7,0,2023,7,21,4,2,9,0,3,L,W,0,0.952380952,0,6.666666667,0,1.523809524,0,1,1500,1702.569948,0,0,0,0,6.6
124000,527,22,19,7/21/2023,11,1,1,0,0,0,0,0,0,0,FC Carlton Heart,Altona Knights FC,7,5,0,2023,7,21,4,1,6,0,3,L,W,0.285714286,0.380952381,3.19047619,3.428571429,4.857142857,5.571428571,0.2,0.6,1406.114181,1459.263398,1,2,3,3,4.2
124001,527,21,331,7/21/2023,11,1,1,0,0,0,0,0,0,0,Campbellfield FC,Hume FC,10,4,1,2023,7,21,4,7,3,3,0,W,L,0.619047619,0.476190476,5.19047619,2.714285714,3.19047619,3.904761905,0.6,0.2,1549.490024,1466.755093,3,0,3,7.2,2.2
124002,527,18,325,7/21/2023,11,1,1,0,0,0,0,0,0,0,Moreland Blues FC,Roxburgh Park Gorillas,11,9,1,2023,7,21,4,10,1,3,0,W,L,0.714285714,0.333333333,4.571428571,2.80952381,2.80952381,4.952380952,0.6,0.4,1583.412749,1428.406121,3,0,3,5,4
124005,527,325,21,7/28/2023,11,1,2,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Campbellfield FC,11,5,0,2023,7,28,4,3,8,0,3,L,W,0.318181818,0.636363636,2.727272727,5.272727273,5.181818182,3.181818182,0.4,0.6,1419.105721,1561.750361,0,3,3,3.4,6.6
124006,527,331,22,7/28/2023,11,1,2,0,0,0,0,0,0,0,Hume FC,FC Carlton Heart,11,3,1,2023,7,28,4,7,4,3,0,W,L,0.454545455,0.272727273,2.727272727,3.090909091,4.045454545,4.909090909,0.2,0,1454.494756,1392.542877,2,1,3,2.8,2.8
124003,527,18,322,7/28/2023,11,1,2,0,0,0,0,0,0,0,Moreland Blues FC,Metropolitan FC,18,14,1,2023,7,28,4,16,2,3,0,W,L,0.727272727,0,4.818181818,2,2.727272727,9,0.8,0,1592.713149,1492.39798,0,0,0,6.2,2
124004,527,17,19,7/28/2023,11,1,2,0,0,0,0,0,0,0,Fitzroy FC,Altona Knights FC,10,6,1,2023,7,28,4,8,2,3,0,W,L,0.954545455,0.409090909,6.772727273,3.545454545,1.545454545,5.363636364,1,0.6,1710.171968,1472.834702,3,0,3,7,4
124007,527,18,19,8/4/2023,11,1,3,0,0,0,0,0,0,0,Moreland Blues FC,Altona Knights FC,8,8,1,2023,8,4,4,8,0,3,0,W,L,0.739130435,0.391304348,5.304347826,3.47826087,2.695652174,5.47826087,0.8,0.4,1604.217698,1466.331318,2,1,3,8.2,3.6
124008,527,22,322,8/4/2023,11,1,3,0,0,0,0,0,0,0,FC Carlton Heart,Metropolitan FC,9,3,0,2023,8,4,4,3,6,0,3,L,W,0.260869565,0,3.130434783,2,5,12.5,0,0,1379.366009,1480.893432,0,0,0,3,2
124009,527,21,17,8/4/2023,11,1,3,0,0,0,0,0,0,0,Campbellfield FC,Fitzroy FC,3,1,1,2023,8,4,4,2,1,0,0,W,L,0.652173913,0.956521739,5.391304348,6.826086957,3.173913043,1.565217391,0.8,1,1571.527134,1716.675352,0,3,3,7.4,7.8
124010,527,325,331,8/4/2023,11,1,3,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Hume FC,6,4,0,2023,8,4,4,1,5,0,3,L,W,0.304347826,0.47826087,2.739130435,2.913043478,5.304347826,4.043478261,0.4,0.4,1409.328949,1467.671624,0,3,3,3.8,3.8
124011,527,331,19,8/11/2023,11,1,4,0,0,0,0,0,0,0,Hume FC,Altona Knights FC,3,3,0,2023,8,11,4,0,3,0,3,L,W,0.5,0.375,3,3.333333333,3.916666667,5.583333333,0.6,0.2,1481.009817,1456.367585,1,2,3,4.2,2.8
124012,527,325,17,8/11/2023,11,1,4,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Fitzroy FC,15,15,0,2023,8,11,4,0,15,0,3,L,W,0.291666667,0.916666667,2.666666667,6.583333333,5.291666667,1.583333333,0.2,0.8,1395.990755,1694.354548,0,3,3,3,7.4
124013,527,18,22,8/11/2023,11,1,4,0,0,0,0,0,0,0,Moreland Blues FC,FC Carlton Heart,6,2,1,2023,8,11,4,4,2,3,0,W,L,0.75,0.25,5.416666667,3.125,2.583333333,5.041666667,0.8,0,1614.181431,1367.91283,3,0,3,9.2,3
124014,527,21,322,8/11/2023,11,1,4,0,0,0,0,0,0,0,Campbellfield FC,Metropolitan FC,13,7,1,2023,8,11,4,10,3,3,0,W,L,0.666666667,0.333333333,5.25,3.333333333,3.083333333,9.333333333,1,0.333333333,1593.847938,1492.346611,0,0,0,7.4,3.333333333
124015,527,322,19,8/18/2023,11,1,5,0,0,0,0,0,0,0,Metropolitan FC,Altona Knights FC,11,3,0,2023,8,18,4,4,7,0,3,L,W,0.25,0.4,3.25,3.32,9.5,5.36,0.25,0.4,1480.892327,1473.500503,0,0,0,3.25,3
124016,527,331,17,8/18/2023,11,1,5,0,0,0,0,0,0,0,Hume FC,Fitzroy FC,7,1,0,2023,8,18,4,3,4,0,3,L,W,0.48,0.92,2.88,6.92,3.88,1.52,0.6,0.8,1463.876899,1699.224656,1,2,3,3.8,7.4
124017,527,21,18,8/18/2023,11,1,5,0,0,0,0,0,0,0,Campbellfield FC,Moreland Blues FC,12,6,0,2023,8,18,4,3,9,0,3,L,W,0.68,0.76,5.44,5.36,3.08,2.56,1,0.8,1605.302222,1620.422469,1,2,3,7.6,8.2
124018,527,22,325,8/18/2023,11,1,5,0,0,0,0,0,0,0,FC Carlton Heart,Roxburgh Park Gorillas,9,1,1,2023,8,18,4,5,4,3,0,W,L,0.24,0.28,3.08,2.56,5,5.68,0,0,1361.671791,1391.120647,1,2,3,3,1.6
124022,527,19,21,8/25/2023,11,1,6,0,0,0,0,0,0,0,Altona Knights FC,Campbellfield FC,11,7,0,2023,8,25,4,2,9,0,3,L,W,0.423076923,0.653846154,3.461538462,5.346153846,5.307692308,3.307692308,0.6,0.8,1489.840857,1589.998096,1,2,3,3.6,6
124021,527,331,18,8/25/2023,11,1,6,0,0,0,0,0,0,0,Hume FC,Moreland Blues FC,6,4,0,2023,8,25,4,1,5,0,3,L,W,0.461538462,0.769230769,2.884615385,5.5,3.884615385,2.576923077,0.4,1,1457.31397,1635.726595,1,2,3,3.6,9.4
124020,527,17,22,8/25/2023,11,1,6,0,0,0,0,0,0,0,Fitzroy FC,FC Carlton Heart,8,8,1,2023,8,25,4,8,0,3,0,W,L,0.923076923,0.269230769,6.807692308,3.153846154,1.576923077,4.961538462,0.8,0.2,1705.787585,1379.024723,3,0,3,7.4,3
124019,527,325,322,8/25/2023,11,1,6,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Metropolitan FC,15,1,0,2023,8,25,4,7,8,0,0,L,W,0.269230769,0.2,2.615384615,3.4,5.653846154,9,0,0.2,1373.767716,1464.551972,0,0,0,1.8,3.4
124023,527,19,325,9/1/2023,11,1,7,0,0,0,0,0,0,0,Altona Knights FC,Roxburgh Park Gorillas,5,1,0,2023,9,1,4,2,3,0,3,L,W,0.407407407,0.259259259,3.407407407,2.777777778,5.444444444,5.740740741,0.4,0,1478.329609,1361.855864,1,2,3,2.8,3
124024,527,22,21,9/1/2023,11,1,7,0,0,0,0,0,0,0,FC Carlton Heart,Campbellfield FC,8,6,0,2023,9,1,4,1,7,0,3,L,W,0.259259259,0.666666667,3.037037037,5.481481481,5.074074074,3.259259259,0.2,0.8,1374.791947,1601.509344,1,2,3,2.8,6.4
124025,527,17,18,9/1/2023,11,1,7,0,0,0,0,0,0,0,Fitzroy FC,Moreland Blues FC,7,5,1,2023,9,1,4,6,1,3,0,W,L,0.925925926,0.777777778,6.851851852,5.481481481,1.518518519,2.518518519,0.8,1,1710.020361,1644.163752,3,0,3,7.2,8.4
124026,527,322,331,9/1/2023,11,1,7,0,0,0,0,0,0,0,Metropolitan FC,Hume FC,13,7,0,2023,9,1,4,3,10,0,3,L,W,0.333333333,0.444444444,4.166666667,2.814814815,8.666666667,3.925925926,0.4,0.4,1476.463824,1448.876813,0,0,0,4.6,3.2
124027,527,325,18,9/8/2023,11,1,8,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Moreland Blues FC,13,11,0,2023,9,8,4,1,12,0,3,L,W,0.285714286,0.75,2.785714286,5.321428571,5.607142857,2.642857143,0.2,0.8,1383.027382,1631.160753,0,4,4,3,5.4
124028,527,19,22,9/8/2023,11,1,8,0,0,0,0,0,0,0,Altona Knights FC,FC Carlton Heart,9,1,1,2023,9,8,4,5,4,0,0,W,L,0.392857143,0.25,3.357142857,2.964285714,5.357142857,5.142857143,0.4,0.2,1457.158092,1367.96604,3,1,4,2.8,2.2
124029,527,331,21,9/8/2023,11,1,8,0,0,0,0,0,0,0,Hume FC,Campbellfield FC,3,1,1,2023,9,8,4,2,1,3,0,W,L,0.464285714,0.678571429,3.071428571,5.535714286,3.892857143,3.178571429,0.4,0.8,1466.144579,1608.335251,0,4,4,3.8,6.2
124030,527,17,322,9/8/2023,11,1,8,0,0,0,0,0,0,0,Fitzroy FC,Metropolitan FC,15,5,1,2023,9,8,4,10,5,3,0,W,L,0.928571429,0.285714286,6.821428571,4,1.5,8.857142857,0.8,0.4,1723.02336,1459.196058,1,0,1,6.8,4.8
124034,527,21,325,9/15/2023,11,1,9,0,0,0,0,0,0,0,Campbellfield FC,Roxburgh Park Gorillas,9,1,1,2023,9,15,4,5,4,3,0,W,L,0.655172414,0.275862069,5.379310345,2.724137931,3.137931034,5.827586207,0.6,0.2,1586.129776,1376.840095,4,0,4,6,3
124033,527,22,331,9/15/2023,11,1,9,0,0,0,0,0,0,0,FC Carlton Heart,Hume FC,3,3,0,2023,9,15,4,0,3,0,3,L,W,0.24137931,0.482758621,3,3.034482759,5.137931034,3.793103448,0.2,0.4,1355.985572,1488.350054,1,3,4,2.4,3.2
124032,527,19,17,9/15/2023,11,1,9,0,0,0,0,0,0,0,Altona Knights FC,Fitzroy FC,8,4,0,2023,9,15,4,2,6,0,3,L,W,0.413793103,0.931034483,3.413793103,6.931034483,5.310344828,1.620689655,0.6,1,1469.13856,1728.7722,0,4,4,3.8,8.6
124031,527,322,18,9/15/2023,11,1,9,0,0,0,0,0,0,0,Metropolitan FC,Moreland Blues FC,12,8,0,2023,9,15,4,2,10,0,3,L,W,0.25,0.75862069,4.125,5.551724138,9,2.586206897,0.2,0.8,1453.447218,1637.34804,0,1,1,4.6,6.2
124035,527,19,18,9/22/2023,11,1,10,0,0,0,0,0,0,0,Altona Knights FC,Moreland Blues FC,9,5,0,2023,9,22,4,2,7,0,3,L,W,0.4,0.766666667,3.366666667,5.7,5.333333333,2.566666667,0.4,0.8,1463.27499,1645.590395,1,3,4,3.6,7.4
124036,527,331,325,9/22/2023,11,1,10,0,0,0,0,0,0,0,Hume FC,Roxburgh Park Gorillas,11,1,0,2023,9,22,4,5,6,0,3,L,W,0.5,0.266666667,3.033333333,2.766666667,3.666666667,5.8,0.6,0.2,1498.533183,1369.459997,4,0,4,3.8,3.8
124037,527,17,21,9/22/2023,11,1,10,0,0,0,0,0,0,0,Fitzroy FC,Campbellfield FC,5,3,1,2023,9,22,4,4,1,3,0,W,L,0.933333333,0.666666667,6.9,5.366666667,1.633333333,3.166666667,1,0.6,1734.635771,1593.509874,3,1,4,6.8,5
124038,527,322,22,9/22/2023,11,1,10,0,0,0,0,0,0,0,Metropolitan FC,FC Carlton Heart,14,8,1,2023,9,22,4,11,3,3,0,W,L,0.222222222,0.233333333,3.888888889,2.9,9.111111111,5.066666667,0.2,0.2,1445.204863,1345.802443,1,0,1,4.4,2
124039,527,22,18,9/29/2023,11,1,11,0,0,0,0,0,0,0,FC Carlton Heart,Moreland Blues FC,8,4,0,2023,9,29,4,2,6,0,3,L,W,0.225806452,0.774193548,2.903225806,5.741935484,5.258064516,2.548387097,0,0.8,1334.259151,1653.888721,0,4,4,1.6,7
124040,527,19,331,9/29/2023,11,1,11,0,0,0,0,0,0,0,Altona Knights FC,Hume FC,10,2,0,2023,9,29,4,4,6,0,3,L,W,0.387096774,0.483870968,3.322580645,3.096774194,5.387096774,3.741935484,0.2,0.6,1454.976664,1476.848299,3,1,4,2.6,4.2
124041,527,325,17,9/29/2023,11,1,11,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Fitzroy FC,7,3,0,2023,9,29,4,2,5,0,3,L,W,0.290322581,0.935483871,2.870967742,6.806451613,5.774193548,1.612903226,0.4,1,1391.144881,1744.472004,0,4,4,4.2,6.8
124042,527,322,21,9/29/2023,11,1,11,0,0,0,0,0,0,0,Metropolitan FC,Campbellfield FC,12,4,0,2023,9,29,4,4,8,0,3,L,W,0.3,0.64516129,4.6,5.225806452,8.5,3.193548387,0.4,0.6,1456.748155,1583.67364,0,1,1,5.8,4.6
124045,527,18,21,10/6/2023,11,1,12,0,0,0,0,0,0,0,Moreland Blues FC,Campbellfield FC,6,2,1,2023,10,6,4,4,2,3,0,W,L,0.78125,0.65625,5.75,5.3125,2.53125,3.21875,0.8,0.6,1658.274606,1594.075365,3,1,4,7.2,4.4
124046,527,325,22,10/6/2023,11,1,12,0,0,0,0,0,0,0,Roxburgh Park Gorillas,FC Carlton Heart,3,3,0,2023,10,6,4,0,3,0,3,L,W,0.28125,0.21875,2.84375,2.875,5.75,5.28125,0.4,0,1387.442869,1329.873266,2,2,4,3.2,2
124043,527,19,322,10/6/2023,11,1,12,0,0,0,0,0,0,0,Altona Knights FC,Metropolitan FC,12,4,1,2023,10,6,4,8,4,3,0,W,L,0.375,0.272727273,3.34375,4.545454545,5.40625,8.454545455,0.2,0.2,1439.982561,1446.34643,1,0,1,3,5
124044,527,17,331,10/6/2023,11,1,12,0,0,0,0,0,0,0,Fitzroy FC,Hume FC,8,6,1,2023,10,6,4,7,1,3,0,W,L,0.9375,0.5,6.75,3.1875,1.625,3.75,1,0.8,1748.174016,1491.842402,3,1,4,6.2,5.2
124047,527,322,325,10/13/2023,11,1,13,0,0,0,0,0,0,0,Metropolitan FC,Roxburgh Park Gorillas,12,4,1,2023,10,13,4,8,4,3,0,W,L,0.25,0.272727273,4.5,2.757575758,8.416666667,5.666666667,0.2,0.2,1430.053396,1368.815691,1,0,1,5.2,2.6
124048,527,22,17,10/13/2023,11,1,13,0,0,0,0,0,0,0,FC Carlton Heart,Fitzroy FC,12,4,0,2023,10,13,4,4,8,0,3,L,W,0.242424242,0.939393939,2.878787879,6.757575758,5.121212121,1.606060606,0.2,1,1348.500444,1754.129167,0,4,4,2.4,6.4
124049,527,18,331,10/13/2023,11,1,13,0,0,0,0,0,0,0,Moreland Blues FC,Hume FC,8,4,1,2023,10,13,4,6,2,3,0,W,L,0.787878788,0.484848485,5.696969697,3.121212121,2.515151515,3.848484848,1,0.6,1671.351317,1485.88725,3,1,4,7.8,3.4
124050,527,21,19,10/13/2023,11,1,13,0,0,0,0,0,0,0,Campbellfield FC,Altona Knights FC,13,3,1,2023,10,13,4,8,5,3,0,W,L,0.636363636,0.393939394,5.212121212,3.484848485,3.242424242,5.363636364,0.4,0.4,1580.998654,1456.275596,3,1,4,3.4,4.2
124051,527,21,22,10/20/2023,11,1,14,0,0,0,0,0,0,0,Campbellfield FC,FC Carlton Heart,9,1,0,2023,10,20,4,4,5,0,3,L,W,0.647058824,0.235294118,5.294117647,2.911764706,3.294117647,5.205882353,0.6,0.2,1591.489584,1345.675915,3,1,4,4.8,2.4
124052,527,325,19,10/20/2023,11,1,14,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Altona Knights FC,12,6,0,2023,10,20,4,3,9,0,3,L,W,0.264705882,0.382352941,2.794117647,3.529411765,5.735294118,5.441176471,0.2,0.2,1355.606947,1445.784666,3,1,4,3.2,4.2
124053,527,17,18,10/20/2023,11,1,14,0,0,0,0,0,0,0,Fitzroy FC,Moreland Blues FC,5,3,1,2023,10,20,4,4,1,3,0,W,L,0.941176471,0.794117647,6.794117647,5.705882353,1.676470588,2.5,1,1,1756.953696,1679.538726,4,0,4,6,6.6
124054,527,331,322,10/20/2023,11,1,14,0,0,0,0,0,0,0,Hume FC,Metropolitan FC,12,4,1,2023,10,20,4,8,4,3,0,W,L,0.470588235,0.307692308,3.088235294,4.769230769,3.911764706,8.076923077,0.4,0.4,1477.699841,1443.26214,1,0,1,3.4,5.8
124057,527,22,19,10/27/2023,11,1,15,0,0,0,0,0,0,0,FC Carlton Heart,Altona Knights FC,7,5,1,2023,10,27,4,6,1,3,0,W,L,0.257142857,0.4,2.971428571,3.685714286,5.171428571,5.371428571,0.4,0.4,1371.42171,1457.722637,1,4,5,3.4,5.6
124058,527,322,17,10/27/2023,11,1,15,0,0,0,0,0,0,0,Metropolitan FC,Fitzroy FC,22,12,0,2023,10,27,4,5,17,0,3,L,W,0.285714286,0.942857143,4.714285714,6.714285714,8.071428571,1.657142857,0.4,1,1428.842882,1769.446456,0,2,2,6.2,5.6
124055,527,18,325,10/27/2023,11,1,15,0,0,0,0,0,0,0,Moreland Blues FC,Roxburgh Park Gorillas,12,12,1,2023,10,27,4,12,0,3,0,W,L,0.771428571,0.257142857,5.571428571,2.8,2.542857143,5.828571429,0.8,0.2,1667.045966,1343.668975,5,0,5,4.8,3
124056,527,21,331,10/27/2023,11,1,15,0,0,0,0,0,0,0,Campbellfield FC,Hume FC,7,1,1,2023,10,27,4,4,3,0,0,W,L,0.628571429,0.485714286,5.257142857,3.228571429,3.342857143,3.914285714,0.4,0.4,1565.743789,1492.1191,4,1,5,4.6,4.4
124059,527,17,19,11/3/2023,11,1,16,0,0,0,0,0,0,0,Fitzroy FC,Altona Knights FC,8,4,1,2023,11,3,4,6,2,3,0,W,L,0.944444444,0.388888889,7,3.611111111,1.75,5.388888889,1,0.4,1773.395076,1437.828102,5,0,5,8.2,5.4
124060,527,331,22,11/3/2023,11,1,16,0,0,0,0,0,0,0,Hume FC,FC Carlton Heart,9,1,1,2023,11,3,4,5,4,3,0,W,L,0.472222222,0.277777778,3.222222222,3.055555556,3.916666667,5.055555556,0.4,0.6,1479.459786,1391.316245,4,1,5,4,4
124061,527,325,21,11/3/2023,11,1,16,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Campbellfield FC,12,6,0,2023,11,3,4,3,9,0,3,L,W,0.25,0.638888889,2.722222222,5.222222222,6,3.333333333,0,0.6,1339.364097,1578.403103,0,5,5,1.8,5.2
124062,527,18,322,11/3/2023,11,1,16,0,0,0,0,0,0,0,Moreland Blues FC,Metropolitan FC,20,14,1,2023,11,3,4,17,3,3,0,W,L,0.777777778,0.266666667,5.75,4.733333333,2.472222222,8.666666667,0.8,0.2,1671.350843,1424.894262,2,0,2,5.8,5
124063,527,22,322,11/10/2023,11,1,17,0,0,0,0,0,0,0,FC Carlton Heart,Metropolitan FC,13,7,1,2023,11,10,4,10,3,3,0,W,L,0.27027027,0.25,3.081081081,4.625,5.054054054,9.1875,0.6,0.2,1379.290504,1418.658658,0,2,2,4.4,4.8
124064,527,325,331,11/10/2023,11,1,17,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Hume FC,7,1,0,2023,11,10,4,3,4,0,0,L,W,0.243243243,0.486486486,2.72972973,3.27027027,6.081081081,3.918918919,0,0.4,1332.911326,1491.485527,1,4,5,2,3.8
124065,527,21,17,11/10/2023,11,1,17,0,0,0,0,0,0,0,Campbellfield FC,Fitzroy FC,6,2,0,2023,11,10,4,2,4,0,3,L,W,0.648648649,0.945945946,5.324324324,6.972972973,3.324324324,1.756756757,0.6,1,1584.855874,1777.445152,1,4,5,5.4,8.4
124066,527,18,19,11/10/2023,11,1,17,0,0,0,0,0,0,0,Moreland Blues FC,Altona Knights FC,11,7,1,2023,11,10,4,9,2,3,0,W,L,0.783783784,0.378378378,6.054054054,3.567567568,2.486486486,5.405405405,0.8,0.4,1677.586447,1433.778026,4,1,5,8,5
124067,527,325,17,11/17/2023,11,1,18,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Fitzroy FC,20,16,0,2023,11,17,4,2,18,0,3,L,W,0.236842105,0.947368421,2.736842105,6.894736842,6.026315789,1.763157895,0,1,1323.745828,1785.385179,0,5,5,2.6,7.8
124068,527,331,19,11/17/2023,11,1,18,0,0,0,0,0,0,0,Hume FC,Altona Knights FC,9,1,1,2023,11,17,4,5,4,0,0,W,L,0.5,0.368421053,3.289473684,3.526315789,3.894736842,5.5,0.6,0.2,1500.651025,1427.465533,2,3,5,4.4,3.8
124069,527,21,322,11/17/2023,11,1,18,0,0,0,0,0,0,0,Campbellfield FC,Metropolitan FC,17,3,1,2023,11,17,4,10,7,3,0,W,L,0.631578947,0.235294118,5.236842105,4.529411765,3.342105263,9.235294118,0.6,0.2,1576.915848,1400.853407,2,0,2,5.4,4.6
124074,527,22,325,11/24/2023,11,1,19,0,0,0,0,0,0,0,FC Carlton Heart,Roxburgh Park Gorillas,13,1,1,2023,11,24,4,7,6,3,0,W,L,0.289473684,0.230769231,3.263157895,2.717948718,5,6.333333333,0.6,0,1397.095755,1321.648747,3,2,5,5.8,2.2
124072,527,331,17,11/24/2023,11,1,19,0,0,0,0,0,0,0,Hume FC,Fitzroy FC,3,1,0,2023,11,24,4,1,2,0,3,L,W,0.512820513,0.948717949,3.333333333,7.179487179,3.897435897,1.769230769,0.8,1,1513.329687,1787.48226,1,4,5,5,9.8
124073,527,21,18,11/24/2023,11,1,19,0,0,0,0,0,0,0,Campbellfield FC,Moreland Blues FC,9,5,0,2023,11,24,4,2,7,0,3,L,W,0.641025641,0.789473684,5.358974359,6.131578947,3.435897436,2.473684211,0.6,0.8,1585.437322,1683.89894,1,4,5,5.8,9
124071,527,322,19,11/24/2023,11,1,19,0,0,0,0,0,0,0,Metropolitan FC,Altona Knights FC,12,2,0,2023,11,24,4,5,7,0,3,L,W,0.222222222,0.358974359,4.666666667,3.538461538,9.277777778,5.487179487,0,0.2,1392.331933,1414.78687,0,2,2,4.4,3.6
124070,527,18,22,11/28/2023,11,1,18,0,0,0,0,0,0,0,Moreland Blues FC,FC Carlton Heart,9,1,0,2023,11,28,1,4,5,0,3,L,W,0.794871795,0.307692308,6.153846154,3.358974359,2.461538462,5.025641026,0.8,0.8,1695.482227,1409.674895,5,0,5,9.2,6.4
124075,527,17,22,12/1/2023,11,1,20,0,0,0,0,0,0,0,Fitzroy FC,FC Carlton Heart,10,6,1,2023,12,1,4,8,2,3,0,W,L,0.95,0.325,7.05,3.4,1.75,5,1,0.8,1792.956109,1436.498786,5,0,5,9.4,6.4
124076,527,325,322,12/1/2023,11,1,20,0,0,0,0,0,0,0,Roxburgh Park Gorillas,Metropolitan FC,11,1,1,2023,12,1,4,6,5,3,0,W,L,0.225,0.210526316,2.8,4.684210526,6.35,9.157894737,0,0,1309.069608,1377.364584,0,2,2,2.8,4.6
124077,527,331,18,12/1/2023,11,1,20,0,0,0,0,0,0,0,Hume FC,Moreland Blues FC,7,5,0,2023,12,1,4,1,6,0,3,L,W,0.5,0.775,3.275,6.1,3.85,2.525,0.6,0.8,1507.855839,1668.658336,1,4,5,3.6,9.8
124078,527,19,21,12/1/2023,11,1,20,0,0,0,0,0,0,0,Altona Knights FC,Campbellfield FC,10,2,0,2023,12,1,4,4,6,0,3,L,W,0.375,0.625,3.625,5.275,5.475,3.525,0.2,0.6,1429.75422,1573.854036,1,4,5,3.2,5.4
124079,527,19,325,12/8/2023,11,1,21,0,0,0,0,0,0,0,Altona Knights FC,Roxburgh Park Gorillas,10,6,1,2023,12,8,4,8,2,3,0,W,L,0.365853659,0.243902439,3.634146341,2.87804878,5.487804878,6.317073171,0.2,0.2,1420.034229,1328.174816,2,3,5,3.8,4
124080,527,22,21,12/8/2023,11,1,21,0,0,0,0,0,0,0,FC Carlton Heart,Campbellfield FC,10,4,0,2023,12,8,4,3,7,0,3,L,W,0.317073171,0.634146341,3.365853659,5.292682927,5.073170732,3.536585366,0.6,0.6,1432.855356,1583.574026,2,3,5,5.6,5.8
124081,527,17,18,12/8/2023,11,1,21,0,0,0,0,0,0,0,Fitzroy FC,Moreland Blues FC,7,1,0,2023,12,8,4,3,4,0,3,L,W,0.951219512,0.780487805,7.073170732,6.097560976,1.756097561,2.487804878,1,0.8,1796.599538,1677.740171,5,0,5,7.6,8.6
124082,527,322,331,12/8/2023,11,1,21,0,1,0,0,0,0,0,Metropolitan FC,Hume FC,11,1,0,2023,12,8,4,5,6,0,0,L,W,0.2,0.487804878,4.7,3.219512195,9,3.902439024,0,0.6,1358.259376,1498.774004,0,2,2,4.6,3.2
147815,627,22,331,1/19/2024,11,1,1,1,0,0,0,0,0,0,FC Carlton Heart,Hume FC,12,4,1,2024,1,19,4,8,4,3,0,W,L,0.30952381,0.5,3.357142857,3.285714286,5.119047619,3.928571429,0.6,0.6,1423.391273,1508.634226,1,5,6,5.4,3.4
147816,627,19,355,1/19/2024,11,1,1,0,0,0,0,0,0,0,Altona Knights FC,Western City FC ,6,2,0,2024,1,19,4,2,4,0,3,L,W,0.380952381,0,3.738095238,0,5.404761905,0,0.4,0,1431.899837,1500,0,0,0,5,0
147814,627,17,20,1/19/2024,11,1,1,1,0,0,0,0,0,0,Fitzroy FC,Western United FC,6,2,1,2024,1,19,4,4,2,3,0,W,L,0.928571429,0.238095238,6.976190476,2.857142857,1.80952381,4.619047619,0.8,0.4,1775.329856,1403.988485,3,0,3,7,3.8
147818,627,18,355,1/23/2024,11,1,2,0,0,0,0,0,0,0,Moreland Blues FC,Western City FC ,2,2,1,2024,1,23,1,2,0,3,0,W,L,0.785714286,1,6.047619048,4,2.5,2,0.8,1,1699.009853,1512.903426,0,0,0,6,4
147819,627,19,22,1/26/2024,11,1,2,0,0,0,0,0,0,0,Altona Knights FC,FC Carlton Heart,4,2,1,2024,1,26,4,3,1,3,0,W,L,0.372093023,0.325581395,3.697674419,3.465116279,5.372093023,5.093023256,0.4,0.6,1418.996411,1443.239939,4,2,6,5,5
147820,627,331,17,1/26/2024,11,1,2,0,0,0,0,0,0,0,Hume FC,Fitzroy FC,3,1,0,2024,1,26,4,1,2,0,3,L,W,0.488372093,0.930232558,3.302325581,6.906976744,4.023255814,1.813953488,0.4,0.8,1488.785559,1778.705679,1,5,6,3.4,7
147822,627,20,331,2/2/2024,11,1,3,0,0,0,0,0,0,0,Western United FC,Hume FC,12,2,1,2024,2,2,4,7,5,3,0,W,L,0.227272727,0.477272727,2.818181818,3.25,4.590909091,3.977272727,0.4,0.2,1400.612662,1483.711352,1,2,3,4,2.6
147823,627,22,355,2/2/2024,11,1,3,0,0,0,0,0,0,0,FC Carlton Heart,Western City FC ,7,7,1,2024,2,2,4,7,0,3,0,W,L,0.318181818,0.5,3.409090909,2,5.045454545,2,0.4,0.5,1426.125292,1504.738526,0,0,0,3.8,2
147824,627,18,19,2/2/2024,11,1,3,0,0,0,0,0,0,0,Moreland Blues FC,Altona Knights FC,3,1,1,2024,2,2,4,2,1,3,0,W,L,0.790697674,0.386363636,5.953488372,3.681818182,2.441860465,5.272727273,0.8,0.6,1707.174754,1436.111058,5,1,6,4.6,4.8
