match_id,cmp_id,homeTeamId,awayTeamId,startTime,endTime,startDate,startingTime,courtId,courtName,quaterFinal,semiFinals,final,referee_id,winningTeam,losingTeam,winningTeamGoals,losingTeamGoals,winningTeamPoints,losingTeamPoints,status,round,isDraw,last_match,is_bye,note,is_forfeited,is_cancel,homeTeamKits,awayTeamKits,homeTeamName,awayTeamName,competitionName,seasonName
147838,627,22,20,3/1/2024 18:45,3/1/2024 20:15,3/1/2024,18:45:00,11,Series Futsal Arena,,,,1,20,22,7,1,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Western United FC,2024.1 Series Futsal  Men,2024.1
147839,627,18,17,3/1/2024 20:15,3/1/2024 21:45,3/1/2024,20:15:00,11,Series Futsal Arena,,,,1,17,18,4,3,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147840,627,331,19,3/1/2024 21:45,3/1/2024 23:15,3/1/2024,21:45:00,11,Series Futsal Arena,,,,1,331,19,4,3,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
147842,627,331,22,3/8/2024 18:45,3/8/2024 20:15,3/8/2024,18:45:00,11,Series Futsal Arena,,,,1,331,22,6,4,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,FC Carlton Heart,2024.1 Series Futsal  Men,2024.1
147843,627,355,19,3/8/2024 20:15,3/8/2024 21:45,3/8/2024,20:15:00,11,Series Futsal Arena,,,,1,355,19,4,3,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
147844,627,20,17,3/8/2024 21:45,3/8/2024 23:15,3/8/2024,21:45:00,11,Series Futsal Arena,,,,1,17,20,8,4,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147846,627,22,19,3/15/2024 18:45,3/15/2024 20:15,3/15/2024,18:45:00,11,Series Futsal Arena,,,,1,22,19,3,2,0,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
147847,627,355,18,3/15/2024 20:15,3/15/2024 21:45,3/15/2024,20:15:00,11,Series Futsal Arena,,,,1,18,355,6,3,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Moreland Blues FC,2024.1 Series Futsal  Men,2024.1
147848,627,17,331,3/15/2024 21:45,3/15/2024 23:15,3/15/2024,21:45:00,11,Series Futsal Arena,,,,1,17,331,5,2,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Hume FC,2024.1 Series Futsal  Men,2024.1
147850,627,355,22,3/22/2024 18:45,3/22/2024 20:15,3/22/2024,18:45:00,11,Series Futsal Arena,,,,1,22,355,5,4,0,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,FC Carlton Heart,2024.1 Series Futsal  Men,2024.1
147851,627,19,18,3/22/2024 20:15,3/22/2024 21:45,3/22/2024,20:15:00,11,Series Futsal Arena,,,,1,18,19,5,1,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Moreland Blues FC,2024.1 Series Futsal  Men,2024.1
147852,627,331,20,3/22/2024 21:45,3/22/2024 23:15,3/22/2024,21:45:00,11,Series Futsal Arena,,,,1,331,20,5,4,0,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western United FC,2024.1 Series Futsal  Men,2024.1
147854,627,18,20,4/5/2024 18:45,4/5/2024 20:15,4/5/2024,18:45:00,11,Series Futsal Arena,,,,1,18,20,5,2,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western United FC,2024.1 Series Futsal  Men,2024.1
147855,627,22,17,4/5/2024 20:15,4/5/2024 21:45,4/5/2024,20:15:00,11,Series Futsal Arena,,,,1,17,22,10,4,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147856,627,331,355,4/5/2024 21:45,4/5/2024 23:15,4/5/2024,21:45:00,11,Series Futsal Arena,,,,1,331,355,2,1,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western City FC ,2024.1 Series Futsal  Men,2024.1
147858,627,19,20,4/12/2024 18:45,4/12/2024 20:15,4/12/2024,18:45:00,11,Series Futsal Arena,,,,1,19,20,7,4,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western United FC,2024.1 Series Futsal  Men,2024.1
147859,627,355,17,4/12/2024 20:15,4/12/2024 21:45,4/12/2024,20:15:00,11,Series Futsal Arena,,,,1,17,355,6,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147860,627,331,18,4/12/2024 21:45,4/12/2024 23:15,4/12/2024,21:45:00,11,Series Futsal Arena,,,,1,18,331,4,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Moreland Blues FC,2024.1 Series Futsal  Men,2024.1
147862,627,22,18,4/19/2024 18:45,4/19/2024 20:15,4/19/2024,18:45:00,11,Series Futsal Arena,,,,1,18,22,7,4,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Moreland Blues FC,2024.1 Series Futsal  Men,2024.1
147863,627,20,355,4/19/2024 20:15,4/19/2024 21:45,4/19/2024,20:15:00,11,Series Futsal Arena,,,,1,20,355,5,4,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Western City FC ,2024.1 Series Futsal  Men,2024.1
147864,627,19,17,4/19/2024 21:45,4/19/2024 23:15,4/19/2024,21:45:00,11,Series Futsal Arena,,,,1,17,19,5,2,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147866,627,331,19,4/26/2024 18:45,4/26/2024 20:15,4/26/2024,18:45:00,11,Series Futsal Arena,,,,1,19,331,6,4,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
147867,627,18,17,4/26/2024 20:15,4/26/2024 21:45,4/26/2024,20:15:00,11,Series Futsal Arena,,,,1,17,18,2,1,0,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147868,627,22,20,4/26/2024 21:45,4/26/2024 23:15,4/26/2024,21:45:00,11,Series Futsal Arena,,,,1,20,22,9,0,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Western United FC,2024.1 Series Futsal  Men,2024.1
147870,627,19,355,5/3/2024 18:45,5/3/2024 20:15,5/3/2024,18:45:00,11,Series Futsal Arena,,,,1,355,19,3,2,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western City FC ,2024.1 Series Futsal  Men,2024.1
147871,627,17,20,5/3/2024 20:15,5/3/2024 21:45,5/3/2024,20:15:00,11,Series Futsal Arena,,,,1,17,20,8,1,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western United FC,2024.1 Series Futsal  Men,2024.1
147872,627,22,331,5/3/2024 21:45,5/3/2024 23:15,5/3/2024,21:45:00,11,Series Futsal Arena,,,,1,331,22,6,4,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Hume FC,2024.1 Series Futsal  Men,2024.1
147874,627,18,355,5/10/2024 18:45,5/10/2024 20:15,5/10/2024,18:45:00,11,Series Futsal Arena,,,,1,18,355,7,0,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western City FC ,2024.1 Series Futsal  Men,2024.1
147875,627,331,17,5/10/2024 20:15,5/10/2024 21:45,5/10/2024,20:15:00,11,Series Futsal Arena,,,,1,17,331,8,3,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147876,627,19,22,5/10/2024 21:45,5/10/2024 23:15,5/10/2024,21:45:00,11,Series Futsal Arena,,,,1,19,22,7,2,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,FC Carlton Heart,2024.1 Series Futsal  Men,2024.1
147878,627,22,355,5/17/2024 18:45,5/17/2024 20:15,5/17/2024,18:45:00,11,Series Futsal Arena,,,,1,355,22,4,1,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Western City FC ,2024.1 Series Futsal  Men,2024.1
147879,627,18,19,5/17/2024 20:15,5/17/2024 21:45,5/17/2024,20:15:00,11,Series Futsal Arena,,,,1,18,19,5,4,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
147880,627,20,331,5/17/2024 21:45,5/17/2024 23:15,5/17/2024,21:45:00,11,Series Futsal Arena,,,,1,331,20,6,4,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Hume FC,2024.1 Series Futsal  Men,2024.1
147882,627,17,22,5/24/2024 18:45,5/24/2024 20:15,5/24/2024,18:45:00,11,Series Futsal Arena,,,,1,17,22,14,0,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,FC Carlton Heart,2024.1 Series Futsal  Men,2024.1
147883,627,18,20,5/24/2024 20:15,5/24/2024 21:45,5/24/2024,20:15:00,11,Series Futsal Arena,,,,1,20,18,6,5,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western United FC,2024.1 Series Futsal  Men,2024.1
147884,627,355,331,5/24/2024 21:45,5/24/2024 23:15,5/24/2024,21:45:00,11,Series Futsal Arena,,,,1,355,331,4,3,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Hume FC,2024.1 Series Futsal  Men,2024.1
147886,627,19,20,5/31/2024 18:45,5/31/2024 20:15,5/31/2024,18:45:00,11,Series Futsal Arena,,,,1,19,20,6,4,3,0,Completed,19,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western United FC,2024.1 Series Futsal  Men,2024.1
147887,627,17,355,5/31/2024 20:15,5/31/2024 21:45,5/31/2024,20:15:00,11,Series Futsal Arena,,,,1,17,355,8,1,3,0,Completed,19,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western City FC ,2024.1 Series Futsal  Men,2024.1
147888,627,18,331,5/31/2024 21:45,5/31/2024 23:15,5/31/2024,21:45:00,11,Series Futsal Arena,,,,1,18,331,9,2,3,0,Completed,19,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2024.1 Series Futsal  Men,2024.1
147890,627,18,22,6/7/2024 18:45,6/7/2024 20:15,6/7/2024,18:45:00,11,Series Futsal Arena,,,,1,18,22,6,4,3,0,Completed,20,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,FC Carlton Heart,2024.1 Series Futsal  Men,2024.1
147891,627,355,20,6/7/2024 20:15,6/7/2024 21:45,6/7/2024,20:15:00,11,Series Futsal Arena,,,,1,355,20,8,1,3,0,Completed,20,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Western United FC,2024.1 Series Futsal  Men,2024.1
147892,627,17,19,6/7/2024 21:45,6/7/2024 23:15,6/7/2024,21:45:00,11,Series Futsal Arena,,,,1,17,19,16,6,3,0,Completed,20,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
147894,627,18,17,6/14/2024 18:45,6/14/2024 20:15,6/14/2024,18:45:00,11,Series Futsal Arena,,,,1,17,18,1,0,3,0,Completed,21,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Fitzroy FC,2024.1 Series Futsal  Men,2024.1
147895,627,22,20,6/14/2024 20:15,6/14/2024 21:45,6/14/2024,20:15:00,11,Series Futsal Arena,,,,1,20,22,10,6,3,0,Completed,21,no,no,FALSE,NULL,FALSE,no,0,0,FC Carlton Heart,Western United FC,2024.1 Series Futsal  Men,2024.1
147896,627,331,19,6/14/2024 21:45,6/14/2024 23:15,6/14/2024,21:45:00,11,Series Futsal Arena,,,,1,19,331,7,5,3,0,Completed,21,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Altona Knights FC,2024.1 Series Futsal  Men,2024.1
174671,725,20,17,7/19/2024 19:00,7/19/2024 20:15,7/19/2024,19:00:00,11,Series Futsal Arena,,,,1,17,20,4,1,3,0,Completed,1,no,no,FALSE,NULL,,no,0,0,Western United FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174672,725,19,18,7/19/2024 21:30,7/19/2024 22:45,7/19/2024,21:30:00,11,Series Futsal Arena,,,,1,18,19,6,1,3,0,Completed,1,no,no,FALSE,NULL,,no,0,0,Altona Knights FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174673,725,331,355,7/19/2024 20:15,7/19/2024 21:30,7/19/2024,20:15:00,11,Series Futsal Arena,,,,1,331,355,7,6,3,0,Completed,1,no,no,FALSE,NULL,,no,0,0,Hume FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174675,725,19,331,7/26/2024 19:00,7/26/2024 20:15,7/26/2024,19:00:00,11,Series Futsal Arena,,,,1,19,331,4,3,3,0,Completed,2,no,no,FALSE,NULL,,no,0,0,Altona Knights FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174676,725,16,355,7/26/2024 21:30,7/26/2024 22:45,7/26/2024,21:30:00,11,Series Futsal Arena,,,,1,16,355,8,1,3,0,Completed,2,no,no,FALSE,NULL,,no,0,0,Pascoe Vale FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174677,725,20,18,7/26/2024 20:15,7/26/2024 21:30,7/26/2024,20:15:00,11,Series Futsal Arena,,,,1,18,20,8,1,3,0,Completed,2,no,no,FALSE,NULL,,no,0,0,Western United FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174679,725,19,20,8/2/2024 19:00,8/2/2024 20:15,8/2/2024,19:00:00,11,Series Futsal Arena,,,,1,20,19,5,3,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174680,725,17,355,8/2/2024 21:30,8/2/2024 22:45,8/2/2024,21:30:00,11,Series Futsal Arena,,,,1,17,355,5,3,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174681,725,16,331,8/2/2024 20:15,8/2/2024 21:30,8/2/2024,20:15:00,11,Series Futsal Arena,,,,1,331,16,4,1,3,0,Completed,3,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174683,725,355,18,8/9/2024 19:00,8/9/2024 20:15,8/9/2024,19:00:00,11,Series Futsal Arena,,,,1,18,355,3,2,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174684,725,17,331,8/9/2024 21:30,8/9/2024 22:45,8/9/2024,21:30:00,11,Series Futsal Arena,,,,1,17,331,6,1,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174685,725,19,16,8/9/2024 20:15,8/9/2024 21:30,8/9/2024,20:15:00,11,Series Futsal Arena,,,,1,16,19,11,4,3,0,Completed,4,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174687,725,355,20,8/16/2024 19:00,8/16/2024 20:15,8/16/2024,19:00:00,11,Series Futsal Arena,,,,1,20,355,9,3,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Western United FC,2024.2 Series Futsal  Men,2024.2
174688,725,18,331,8/16/2024 21:30,8/16/2024 22:45,8/16/2024,21:30:00,11,Series Futsal Arena,,,,1,18,331,4,2,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174689,725,17,16,8/16/2024 20:15,8/16/2024 21:30,8/16/2024,20:15:00,11,Series Futsal Arena,,,,1,17,16,4,3,3,0,Completed,5,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174691,725,19,17,8/23/2024 19:00,8/23/2024 20:15,8/23/2024,19:00:00,11,Series Futsal Arena,,,,1,17,19,12,3,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174692,725,331,20,8/23/2024 21:30,8/23/2024 22:45,8/23/2024,21:30:00,11,Series Futsal Arena,,,,1,20,331,6,1,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174693,725,18,16,8/23/2024 20:15,8/23/2024 21:30,8/23/2024,20:15:00,11,Series Futsal Arena,,,,1,18,16,4,3,3,0,Completed,6,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174695,725,19,355,8/30/2024 19:00,8/30/2024 20:15,8/30/2024,19:00:00,11,Series Futsal Arena,,,,1,355,19,6,4,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174696,725,20,16,8/30/2024 21:30,8/30/2024 22:45,8/30/2024,21:30:00,11,Series Futsal Arena,,,,1,20,16,3,2,0,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174697,725,18,17,8/30/2024 20:15,8/30/2024 21:30,8/30/2024,20:15:00,11,Series Futsal Arena,,,,1,17,18,5,1,3,0,Completed,7,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174699,725,17,20,9/6/2024 19:00,9/6/2024 20:15,9/6/2024,19:00:00,11,Series Futsal Arena,,,,1,17,20,4,2,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174700,725,18,19,9/6/2024 21:30,9/6/2024 22:45,9/6/2024,21:30:00,11,Series Futsal Arena,,,,1,18,19,6,1,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174701,725,355,331,9/6/2024 20:15,9/6/2024 21:30,9/6/2024,20:15:00,11,Series Futsal Arena,,,,1,331,355,6,2,3,0,Completed,8,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Hume FC,2024.2 Series Futsal  Men,2024.2
174703,725,355,16,9/13/2024 19:00,9/13/2024 20:15,9/13/2024,19:00:00,11,Series Futsal Arena,,,,1,16,355,8,1,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174704,725,331,19,9/13/2024 21:30,9/13/2024 22:45,9/13/2024,21:30:00,11,Series Futsal Arena,,,,1,19,331,6,4,3,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174705,725,18,20,9/13/2024 20:15,9/13/2024 21:30,9/13/2024,20:15:00,11,Series Futsal Arena,,,,1,20,18,3,2,0,0,Completed,9,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174707,725,20,19,9/20/2024 19:00,9/20/2024 20:15,9/20/2024,19:00:00,11,Series Futsal Arena,,,,1,19,20,4,3,0,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174708,725,331,16,9/20/2024 21:30,9/20/2024 22:45,9/20/2024,21:30:00,11,Series Futsal Arena,,,,1,16,331,7,2,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174709,725,355,17,9/20/2024 20:15,9/20/2024 21:30,9/20/2024,20:15:00,11,Series Futsal Arena,,,,1,17,355,4,1,3,0,Completed,10,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174711,725,331,17,9/27/2024 19:00,9/27/2024 20:15,9/27/2024,19:00:00,11,Series Futsal Arena,,,,1,17,331,6,3,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174712,725,18,355,9/27/2024 21:30,9/27/2024 22:45,9/27/2024,21:30:00,11,Series Futsal Arena,,,,1,18,355,8,4,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Moreland Blues FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174713,725,16,19,9/27/2024 20:15,9/27/2024 21:30,9/27/2024,20:15:00,11,Series Futsal Arena,,,,1,16,19,8,7,3,0,Completed,11,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174715,725,20,355,10/4/2024 19:00,10/4/2024 20:15,10/4/2024,19:00:00,11,Series Futsal Arena,,,,1,20,355,4,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174716,725,331,18,10/4/2024 21:30,10/4/2024 22:45,10/4/2024,21:30:00,11,Series Futsal Arena,,,,1,18,331,5,2,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174717,725,16,17,10/4/2024 20:15,10/4/2024 21:30,10/4/2024,20:15:00,11,Series Futsal Arena,,,,1,17,16,10,3,3,0,Completed,12,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174719,725,20,331,10/11/2024 19:00,10/11/2024 20:15,10/11/2024,19:00:00,11,Series Futsal Arena,,,,1,331,20,9,5,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174720,725,17,19,10/11/2024 21:30,10/11/2024 22:45,10/11/2024,21:30:00,11,Series Futsal Arena,,,,1,17,19,6,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174721,725,16,18,10/11/2024 20:15,10/11/2024 21:30,10/11/2024,20:15:00,11,Series Futsal Arena,,,,1,18,16,7,3,3,0,Completed,13,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174723,725,355,19,10/18/2024 19:00,10/18/2024 20:15,10/18/2024,19:00:00,11,Series Futsal Arena,,,,1,19,355,6,4,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Altona Knights FC,2024.2 Series Futsal  Men,2024.2
174724,725,16,20,10/18/2024 21:30,10/18/2024 22:45,10/18/2024,21:30:00,11,Series Futsal Arena,,,,1,16,20,4,2,3,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174725,725,17,18,10/18/2024 20:15,10/18/2024 21:30,10/18/2024,20:15:00,11,Series Futsal Arena,,,,1,17,18,4,3,0,0,Completed,14,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174727,725,20,17,10/25/2024 19:00,10/25/2024 20:15,10/25/2024,19:00:00,11,Series Futsal Arena,,,,1,17,20,6,2,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Fitzroy FC,2024.2 Series Futsal  Men,2024.2
174728,725,331,355,10/25/2024 21:30,10/25/2024 22:45,10/25/2024,21:30:00,11,Series Futsal Arena,,,,1,355,331,6,5,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Hume FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174729,725,19,18,10/25/2024 20:15,10/25/2024 21:30,10/25/2024,20:15:00,11,Series Futsal Arena,,,,1,18,19,14,3,3,0,Completed,15,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174731,725,16,355,11/1/2024 19:00,11/1/2024 20:15,11/1/2024,19:00:00,11,Series Futsal Arena,,,,1,16,355,5,4,0,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174732,725,19,331,11/1/2024 21:30,11/1/2024 22:45,11/1/2024,21:30:00,11,Series Futsal Arena,,,,1,331,19,7,0,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174733,725,20,18,11/1/2024 20:15,11/1/2024 21:30,11/1/2024,20:15:00,11,Series Futsal Arena,,,,1,18,20,4,1,3,0,Completed,16,no,no,FALSE,NULL,FALSE,no,0,0,Western United FC,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174735,725,19,20,11/8/2024 19:00,11/8/2024 20:15,11/8/2024,19:00:00,11,Series Futsal Arena,,,,1,20,19,5,2,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Western United FC,2024.2 Series Futsal  Men,2024.2
174736,725,17,355,11/8/2024 21:30,11/8/2024 22:45,11/8/2024,21:30:00,11,Series Futsal Arena,,,,1,17,355,7,5,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Western City FC ,2024.2 Series Futsal  Men,2024.2
174737,725,16,331,11/8/2024 20:15,11/8/2024 21:30,11/8/2024,20:15:00,11,Series Futsal Arena,,,,1,16,331,5,4,3,0,Completed,17,no,no,FALSE,NULL,FALSE,no,0,0,Pascoe Vale FC,Hume FC,2024.2 Series Futsal  Men,2024.2
174739,725,19,16,11/15/2024 19:00,11/15/2024 20:15,11/15/2024,19:00:00,11,Series Futsal Arena,,,,1,16,19,6,3,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Altona Knights FC,Pascoe Vale FC,2024.2 Series Futsal  Men,2024.2
174740,725,355,18,11/15/2024 21:30,11/15/2024 22:45,11/15/2024,21:30:00,11,Series Futsal Arena,,,,1,18,355,9,4,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Western City FC ,Moreland Blues FC,2024.2 Series Futsal  Men,2024.2
174741,725,17,331,11/15/2024 20:15,11/15/2024 21:30,11/15/2024,20:15:00,11,Series Futsal Arena,,,,1,17,331,4,1,3,0,Completed,18,no,no,FALSE,NULL,FALSE,no,0,0,Fitzroy FC,Hume FC,2024.2 Series Futsal  Men,2024.2
